/usr/lib/x86_64-linux-gnu/libgphoto2_port.so.12,2601,7273258,7275859
/usr/lib/x86_64-linux-gnu/libxcb-util.so.1,3425,29095234,29098659
/bin/fgrep,1579,0,1579
/usr/bin/dbus-uuidgen,4815,0,4815
/usr/lib/x86_64-linux-gnu/libgstapp-1.0.so.0,3145,7273258,7276403
/usr/bin/crontab,5403,0,5403
/lib/x86_64-linux-gnu/libnss_dns-2.23.so,2496,0,2496
/usr/lib/gvfs/gvfsd-network,3509,6469830,6473339
/lib/x86_64-linux-gnu/libkmod.so.2,1555,9170346,9171901
/usr/lib/x86_64-linux-gnu/libncurses.so,1231,0,1231
/usr/lib/x86_64-linux-gnu/pulseaudio/libpulsecommon-8.0.so,4692,14546566,14551258
/usr/lib/x86_64-linux-gnu/libgusb.so.2,1953,4746193,4748146
/usr/sbin/rpc.mountd,3909,7273264,7277173
/lib/x86_64-linux-gnu/libapparmor.so.1,5168,21882445,21887613
/usr/lib/x86_64-linux-gnu/libXrandr.so.2,1166,110458626,110459792
/usr/lib/x86_64-linux-gnu/liblber-2.4.so.2,4385,7309499,7313884
/lib/x86_64-linux-gnu/libdevmapper.so.1.02.1,5189,7335235,7340424
/usr/lib/x86_64-linux-gnu/libp11-kit.so.0,713,87209441,87210154
/usr/lib/x86_64-linux-gnu/libgtop-2.0.so.10,1338,7273650,7274988
/usr/lib/x86_64-linux-gnu/libbrlapi.so,2350,0,2350
/usr/lib/openssh/sftp-server,2744,606,3350
/usr/lib/x86_64-linux-gnu/libdrm.so.2,2045,7394794,7396839
/lib/x86_64-linux-gnu/libmvec-2.23.so,3740,0,3740
/usr/lib/nvidia-384/tls/libnvidia-tls.so.384.130,4230,7273258,7277488
/usr/lib/x86_64-linux-gnu/libbonobo-2.so.0,3290,2,3292
/usr/sbin/ofonod,4942,7273265,7278207
/usr/lib/x86_64-linux-gnu/libXi.so.6,3903,103939908,103943811
/usr/lib/x86_64-linux-gnu/libxfce4util.so.7,3701,14546526,14550227
